date,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,normalized_interest,CSI
2017-02-01,56.00000000000001,50.617283950617285,46.0,34.0,39.189189189189186,52.74725274725275,44.0,57.99999999999999,17.0,28.999999999999996,38.46153846153847,49.0,45.26315789473684,9.0,6.0,38.285228149555635
2017-03-01,56.99999999999999,53.086419753086425,47.0,34.0,40.54054054054054,53.84615384615385,44.0,48.0,17.0,27.0,56.92307692307692,49.0,45.26315789473684,7.000000000000001,6.0,39.04395659717297
2017-04-01,55.00000000000001,88.88888888888889,42.0,33.0,41.891891891891895,58.24175824175825,46.0,158.0,27.0,25.0,36.92307692307693,56.00000000000001,52.63157894736842,7.000000000000001,7.000000000000001,48.97181299286562
2017-05-01,56.00000000000001,67.90123456790124,42.0,33.0,40.54054054054054,57.14285714285714,45.0,64.0,17.0,31.0,50.76923076923077,59.0,50.526315789473685,6.0,6.0,41.72534525400022
2017-06-01,56.00000000000001,50.617283950617285,30.0,31.0,32.432432432432435,53.84615384615385,42.0,40.0,14.000000000000002,37.0,76.92307692307693,44.0,40.0,6.0,5.0,37.2545964768187
2017-07-01,56.99999999999999,44.44444444444444,28.000000000000004,35.0,29.72972972972973,51.64835164835166,46.0,60.0,17.0,18.0,24.615384615384617,39.0,47.368421052631575,6.0,6.0,33.98708876603613
2017-08-01,56.00000000000001,49.382716049382715,30.0,38.0,32.432432432432435,50.54945054945055,42.0,78.0,21.0,23.0,46.15384615384615,46.0,41.05263157894737,5.0,5.0,37.57140511760395
2017-09-01,59.0,58.0246913580247,41.0,36.0,33.78378378378378,56.043956043956044,42.0,70.0,20.0,19.0,32.30769230769231,50.0,42.10526315789473,5.0,6.0,38.01769244342344
2017-10-01,57.99999999999999,45.67901234567901,44.0,36.0,32.432432432432435,52.74725274725275,43.0,40.0,16.0,34.0,52.307692307692314,51.0,46.31578947368421,5.0,6.0,37.49881195378271
2017-11-01,57.99999999999999,45.67901234567901,43.0,37.0,32.432432432432435,50.54945054945055,45.0,60.0,16.0,26.0,41.53846153846154,48.0,48.421052631578945,5.0,6.0,37.508027299840165
